,price,address,logitude,latitude,zipcode,rent,sale,size,year built,bed,bath,Neighborhood,page_url,description
10,7149000.00,"80 Riverside Blvd # 22/23D, New York, NY 10069",-73.992491,40.77508,10069,0,1,3700,2006,6,7,Upper West Side,https://www.zillow.com:443/homedetails/80-Riverside-Blvd-22-23D-New-York-NY-10069/2086878531_zpid/,"For sale: $7,149,000. Blu Real Estate is excited to present a once in a lifetime opportunity to create their own custom dream home within The Rushmore Condominium. Residences 22-D and 23-D are available exclusively for sale through Blu Real Estate. Each unit has fantastic southern, western and eastern exposures and views of the Hudson River; the apartments offer privacy as D-line as there are only two units per floor. Blu Real Estate has partnered with renowned NYC architect Andrew B. Ballard to develop a proposed duplex floorplan of 3,700 square feet at less than $2,100 per square foot (inclusive of construction costs). The thoughtfully designed home has excellent flow, with flexibility for both entertaining and family living. Mr. Ballard created the option of either 5 or 6 bedrooms depending on your needs; 5 bathrooms, 2 powder rooms and a laundry room. The upper level features a gracious entry foyer, 32 foot long Great Room looking out onto the Hudson River, as well as an open kitchen with dual dishwashers. The Great Room can also be divided so that an optional 6th bedroom can be created within the residence. On the opposite side of the apartment, there is an additional bedroom as well as the master bedroom with ensuite bathroom and giant walk-in wardrobe. The staircase leads to the lower level and opens up into the playroom and family room with a kitchenette/wet bar. It also houses two additional bedrooms and a junior suite. The Rushmore Condominium offers the height of elegant living, with one of the best concierge services New York has to offer, and luxury amenities. It includes a Wellness Center equipped with swimming pool and spa services at your request; party room; children playroom; steam room; screening room; rooftop; valet; garage; billiard room; and morning and evening shuttle bus services. *Proposed Floorplan and any changes require Management and Board of Directors Approval."
11,5995000.00,"220 Riverside Blvd # 11JK, New York, NY 10069",-73.987602,40.7798,10069,0,1,3171,2000,5,6,Upper West Side,https://www.zillow.com:443/homedetails/220-Riverside-Blvd-11JK-New-York-NY-10069/2085022302_zpid/,"For sale: $5,995,000. 220 Riverside Boulevard is the perfect place to live and just in time for summer activities. This grand scale condominium faces the majestic Hudson River. Your friends will enjoy the corner dining room with space to host the finest of culinary experiences. The windowed kitchen looks directly south towards Riverside Park which is right outside your front door. Just down the stairs thru the park, you will find 70th Street Pier and Cafe. The pier extends out into the waters of the Hudson. You will be invited to join for music and movies on the pier. Summer nights become magical when the sky turns deep red as the sun sets and the stars begin to shimmer on the river.

You may prefer to take in the tranquil sunset from your living room while sipping a refreshing cocktail. I can imagine you rushing home in the evening as not to miss these amazing sunsets. 

As you stroll thru this expansive home, you will appreciate the privacy of 2 master bedroom suites at opposite ends of the floor plan. Each master has a spa like bath. The palatial rooms are large yet inviting. One of the master bedrooms has it's own private entrance.

The other bedrooms are perfectly placed and well balanced. The baths are plentiful and to add to convenience, a laundry room. If you think big, this home is for you."
12,NaN,NaN,-73.989482,40.775704,NaN,NaN,NaN,1197,No Data,NaN,NaN,Upper West Side,https://www.zillow.com:443/homedetails/100-Riverside-Blvd-APT-19B-New-York-NY-10069/89334422_zpid/,NaN
13,8695000.00,"60 Riverside Blvd APT 3502, New York, NY 10069",-73.990979,40.774574,10069,0,1,4350,2008,6,7,Upper West Side,https://www.zillow.com:443/homedetails/60-Riverside-Blvd-APT-3502-New-York-NY-10069/117457730_zpid/,"For sale: $8,695,000. This mint condition six bedroom, 4,350SF residence is in a class of it's own. Enter the apartment into a large foyer that flows into the expansive North-West facing Living Room complete with dramatic Hudson River and George Washington Bridge views. Continue into the kitchen which features a center island; warm teak cabinetry; Blizzard Quartzite countertops; Caldia Marble chef block; built-in dish racks; and paneled premium appliances from Smeg and Miele. Off the kitchen is the North-East facing Dining Room featuring unobstructed City Views. In the western facing private master suite there are two large walk-in custom California designed closets and a master bathroom featuring teak accents; a Zuma soaking tub; glass shower stall; and Bianco Dolomite marble double vanity. The remaining bedrooms line the east and north sides of the home, with great closet space, spectacular city views and individual en-suite bathrooms. Throughout the apartment you will find floor-to-ceiling windows, Brazilian cherry wood flooring as well as a laundry room. The Aldyn is a full service building featuring a unique 40,000 square foot Athletic Club and Spa. Managed exclusively by La Palestra, it offers residents an array of wellness and amenities unmatched virtually anywhere. Offerings include a 38' rock climbing wall, full basketball court, bowling alley, squash court, PGA golf simulator, spinning, yoga, pilates, kinesis and personal training rooms, club lounge, game room and an indoor swimming pool measuring 75 feet. The Aldyn is ideally located just minutes from the world famous Lincoln Center for the Performing Arts, Riverside Park, Columbus Circle, Central Park, Time Warner Center, and the very best of the upper west side shopping and dining."
14,7110000.00,"30 Riverside Blvd # 34B, New York, NY 10069",-73.991543,40.773441,10069,0,1,2251,2019,4,4.5,Upper West Side,https://www.zillow.com:443/homedetails/30-Riverside-Blvd-34B-New-York-NY-10069/2086141679_zpid/,"For sale: $7,110,000. "
15,1650000.00,"100 Riverside Blvd APT 12C, New York, NY 10069",-73.989482,40.775704,10069,0,1,1171,2006,2,2,Upper West Side,https://www.zillow.com:443/homedetails/100-Riverside-Blvd-APT-12C-New-York-NY-10069/97520436_zpid/,"For sale: $1,650,000. Live in luxury in this nearly 1200 square foot, 2 bedroom 2 bath apartment, with partial Hudson River views, in the Avery Condominium. The chef's kitchen has Bosch appliances, custom cabinets and Caesarstone counter tops including an oversize pass-through counter that allows stool seating. Master bedroom is entered from a long vestibule that ensures privacy and features two double width closets and granite windowed bath with Kohler fixtures. Second bath also features granite tile and soaking tub. There are over-sized windows, and refinished hardwood floors throughout and a stacking washer/dryer.

The Avery is the Upper West Side's premier white glove condominium. Located on Riverside Boulevard across from the Hudson River Greenway, the building offers a full-time doorman and concierge service, pool, full fitness center, bicycle room, storage room, parking garage, and playroom. The building is located in the vicinity of Riverside Park, Lincoln Center and Columbus Circle and Time Warner Center, and has easy access to the Riverfront to tour the Historic Hudson River north to the George Washington Bridge or South Battery. 

All showings by appointment only.

Major Price Reduction"
16,1150000.00,"100 Riverside Blvd APT 15A, New York, NY 10069",-73.989482,40.775704,10069,0,1,914,2006,1,1,Upper West Side,https://www.zillow.com:443/homedetails/100-Riverside-Blvd-APT-15A-New-York-NY-10069/89329838_zpid/,"For sale: $1,150,000. Immaculate & Elegant High-floor 1 Bedroom with large private storage! 

This immaculate, wonderfully spacious one-bedroom home introduces 914sqf of open space, luxurious finishes, over-sized windows, and eastern open city views from every room. Extra-large living room and dining area, open kitchen with stone counter tops and top-of-the-line Sub-Zero and Miele appliances, and elegant bathroom with a large soaking tub, separate glass-enclosed shower and natural stone tile. The master bedroom suite offers complete privacy, additional storage solutions, and a romantic city skyline views. There is an abundance of closets and hardwood floors throughout. As an extra bonus, you get your own washer/dryer. 

Majestically rising along on the Hudson River-The Avery Condominium is a full service white glove building featuring 24-hour doorman/concierge, state-of-the-art fitness center, playroom, private screening room, billiards room, landscaped courtyard garden, party room, lounge, and a business conference center. There is also parking on premises for an additional fee. 

Convenient to Lincoln Center, Riverside Park, Time Warner Center, and the finest of the Upper West Side, along with Midtown's dining, shopping, and recreation."
17,1599000.00,"200 Riverside Blvd APT 304, New York, NY 10069",-73.987658,40.77899,10069,0,1,1203,No Data,2,2,Upper West Side,https://www.zillow.com:443/homedetails/200-Riverside-Blvd-APT-304-New-York-NY-10069/31523050_zpid/,"For sale: $1,599,000. Best 2br/2ba Condo Value on the Upper West Side!

Come see this bright, spacious and beautifully renovated corner unit with a great layout and a washer/dryer in a full-service building on Riverside Park! The two bedrooms are split, enhancing the privacy of each room, and open into a gracious foyer (as opposed to opening directly to the living room like so many cookie-cutter apartments), creating a bedroom wing distinctly separate from the units living space. The sizable master bedroom, with en-suite bathroom, easily accommodates a king-sized bed and more. The pass-through kitchen, featuring upgraded cabinetry, fixtures and new appliances, opens to the large corner living space with oversized windows, providing for abundant natural light all day long. Other features of this home include gorgeous refinished hard wood floors, high ceilings, new HVAC units and a new large vented washer/dryer.

200 Riverside Boulevard is a full-service white glove condominium that has recently undergone a stunning multi-million dollar interior renovation and upgrade of the lobby, hallways and amenities (with no assessment!). Residents enjoy a 24-hour doorman, concierge, valet service, a state of the art health club, with steam, sauna, hot tub and a 50 foot indoor swimming pool, childrens playroom, storage units, bike storage and on-site parking. The location is stellar on Riverside Park with easy access to Pier I and the Hudson River bike/running path, across the street from the M72 bus stop, within two blocks of 3 Citi Bike stations, a 5-minute walk to the 1/2/3 express train station, and in close proximity to Trader Joes, Fairway, Citarella, Lincoln Center, and all the other amazing markets, shops, restaurants, bars and boutiques of the Upper West Side.

Advertised taxes of $1,048/mo are with the co-op/condo abatement applicable to owners who occupy the unit as their primary residence. Current taxes without the abatement are $1,270/mo."
18,2850000.00,"200 Riverside Blvd APT 34A, New York, NY 10069",-73.987658,40.77899,10069,0,1,1773,1997,3,3,Upper West Side,https://www.zillow.com:443/homedetails/200-Riverside-Blvd-APT-34A-New-York-NY-10069/31523098_zpid/,"For sale: $2,850,000. New Price -- Beautifully updated 3BED/3BATH home occupies the coveted southwest & southeast corners, offering SWEEPING VIEWS OF THE HUDSON RIVER & CITY! Mesmerizing sunsets and night views of NY City. Gracious entry foyer, separate living and dining areas, open remodeled kitchen with window, generous sized bedrooms, ample closets and in-house W/D. 200 Riverside Blvd. features luxury amenities, including: 24-hour concierge, doorman, resident manager, bike room, garage, private fitness center with indoor lap pool, sauna and children's playroom. Pet-friendly building with easy access to the best Upper West Side features: Riverside Park and the Hudson River Promenade and Pier with Caf, Lincoln Center, revered restaurants along Broadway and Natural History Museum. Nearby 1/2/3 trains for easy transportation. SHOWN BY APPOINTMENT ONLY."
19,3449000.00,"100 Riverside Blvd APT 3A, New York, NY 10069",-73.989482,40.775704,10069,0,1,1720,2006,3,4,Upper West Side,https://www.zillow.com:443/homedetails/100-Riverside-Blvd-APT-3A-New-York-NY-10069/83942329_zpid/,"For sale: $3,449,000. Come home everyday to your own private oasis - a 1300SF true entertaining terrace, your own backyard, your own terrace hot tub, 3 bedroom, 3-and-half bathroom condominium in the Avery on Riverside Boulevard. This rare outdoor space is accessible through both the family room and master bedroom - including abundant seating for a cocktail area, dining area, space for parties, lounging and outdoor living at its best. Beautifully landscaped with mature trees, gorgeous flowers and an automatic watering system. The interiors have been customized with extensive millwork including intricate crown moldings, customized closets and entertainment center with shelving and storage. All bedrooms have excellent closet space, two very substantial walk in closets, en suite baths and fantastic light. High ceilings throughout the residence create airy bright spaces. The interior features a Sub-Zero refrigerator, Miele cooktop, oven and dishwasher, designer cabinetry with granite counters and vented W/D. Limestone baths feature Waterworks fixtures and a selection of rare, imported stones from around the world. Enjoy the luxury of house-like living without leaving Manhattan. The Avery on Riverside South is a 32-story condominium at Riverside Boulevard & 65th Street, located two blocks from Lincoln Center with excellent access to the Upper West Side shopping and amenities, Time Warner Center and Midtown Manhattan. Services and amenities include full-time doorman, on-site parking garage, fitness center, children's playroom, gaming room, massive screening room, club suite and residents' library with Wifi access."
20,NaN,NaN,-73.991282,40.773993,NaN,NaN,NaN,1411,2013,NaN,NaN,Upper West Side,https://www.zillow.com:443/homedetails/50-Riverside-Blvd-APT-9N-New-York-NY-10069/219667064_zpid/,NaN
21,8995000.00,"220 Riverside Blvd APT 20N, New York, NY 10069",-73.987602,40.7798,10069,0,1,3842,2000,5,4,Upper West Side,https://www.zillow.com:443/homedetails/220-Riverside-Blvd-APT-20N-New-York-NY-10069/2099318285_zpid/,"For sale: $8,995,000. Everything in this extraordinary five-bedroom, four-bathroom apartment speaks to luxurious living. 
 
 High above the Hudson River on the Upper West Side, the newly renovated apartment with more than 3800 square feet of light-filled living space and 11-foot ceilings features stunning views from practically every room. 
 
 A breathtaking 55-foot living/dining/entertaining space forms the heart of the apartment, with 6-inch oak floors, a sleek EcoSmart fireplace, built-in 85-inch plasma television and a mahogany wine bar complete with a Gaggenau wine refrigeration for 300 bottles, Sub-Zero refrigeration drawers and a dishwasher. The exquisite new kitchen at the northwest corner includes Concetto white Ceasarstone countertops, a five-burner Wolf range with vented hood, premium Miele appliances, a Franke sink and two wall ovens. A large island with seating provides a perfect spot to sit and enjoy incredible views and dramatic sunsets. 
 
 The five bedrooms in this sprawling corner apartment are divided between two separate wings. Facing the Hudson River are the grand master bedroom with huge windows and spacious custom closets as well as a large second bedroom now fitted out as a custom designed office and murphy bed. The master bathroom has imported mosaic glass tiles, a double Krion sink, a Wenge vanity as well as a walk-in shower, full-size bathtub and radiant heat floor. 
 
 The northeast corner contains a separate bedroom wing with a second master suite that has beautiful open city views all the way to Central Park. In addition to the second master, this wing has two generously sized bedrooms, a laundry room, two baths and capacious closets. Throughout the apartment are high-end details such as remote-controlled Hunter Douglas black out and solar shades, a Crestron audio-visual system, spacious closets and custom millwork. A storage unit is included in the sale. 
 
 Impeccable service and unsurpassed amenities are the cornerstone of 220 Riverside Boulevard. These include concierge, doorman, valet, live-in manager, swimming pool, a state-of-the-art fitness center with steam, sauna, private massage rooms, events rooms, a billiard room and a children's playroom. In addition, there is an on-site parking garage and a beautifully landscaped garden to enjoy during the warmer months."
22,NaN,NaN,-73.987701,40.778999,NaN,NaN,NaN,2370,1997,NaN,NaN,Upper West Side,https://www.zillow.com:443/homedetails/200-Riverside-Blvd-6AB-New-York-NY-10069/2086873678_zpid/,NaN
